"GeneID"	"N4wkGK1"	"N4wkGK2"	"N4wkGK3"	"N4wkGK4"	"N4wkGK5"	"N8wkGK1"	"N8wkGK2"	"N8wkGK3"	"N8wkGK4"	"N8wkGK5"	"N12wkGK1"	"N12wkGK2"	"N12wkGK3"	"N12wkGK4"	"N12wkGK5"	"N16wkGK1"	"N16wkGK2"	"N16wkGK3"	"N16wkGK4"	"N16wkGK5"	"N20wkGK1"	"N20wkGK2"	"N20wkGK3"	"N20wkGK4"	"N20wkGK5"
79559	1182.18	1008.93	1022.42	1203.43	1110.27	784.151	850.712	874.11	752.92	808.894	1055.81	1222.21	1128.33	1277.08	1180.69	1403.45	1159.41	1377.72	1065.37	1182.77	903.594	871.902	964.374	858.493	925.46
64458	5.22614	27.2482	2.03601	13.855	19.5932	14.7729	28.412	10.6118	6.5691	22.8354	22.6144	9.16234	7.62477	9.93919	6.58136	4.48535	13.1023	13.2234	8.24451	10.0267	17.435	18.1481	30.5378	14.957	27.3957
246116	16.5662	22.7247	49.5118	29.2838	29.1369	25.1209	29.9124	14.6414	10.9395	25.5312	32.0638	41.8737	19.5472	22.5832	38.4149	18.8151	22.178	17.1188	17.564	20.8443	18.3179	25.8276	40.2838	22.8003	24.7025
685082	62.79415	52.93956667	67.41783333	67.42816667	61.2547	48.45045333	67.8319	49.36616667	56.64795667	59.52394	64.13662333	76.82863333	72.66002	58.34965333	59.98420667	71.20816667	56.62506667	56.991	64.72516667	90.45289667	52.73732667	63.26709333	80.74498333	47.8394	76.4443
25030	1.031018667	1.873877	0.407213667	0.320202333	2.551940667	0.332602	0.382666	0.327166	1.105703333	0.458034333	1.971887333	0.373141667	0.472096	0.403756	0.458948	0.709744333	1.381340667	6.754706	2.199789333	0.517431667	3.609085	0.597934667	2.739386	1.463856	0.888808333
292912	36.82794	40.29439667	27.31937	36.48562667	35.72281333	31.29776	30.71092667	24.33391333	24.53617333	31.93666333	24.13043	29.95657	35.03562333	30.41552333	33.15584333	40.83075	30.72850667	42.67411667	28.18190667	28.88335667	30.91369667	28.26474	25.89071333	28.97942	43.32154
361810	83.10285	97.32055	114.34645	109.7203	127.086	84.2279	71.05545	72.1687	82.6044	102.9255	70.813	73.5734	69.80865	56.86895	79.42755	90.29585	93.5237	80.78745	66.54495	75.5416	85.01155	73.5047	77.58065	76.7441	73.69795
366894	27.2019	17.5086	25.2635	28.6302	19.7186	23.297	25.3581	19.9454	34.3276	32.629	56.6067	25.7563	39.2898	45.9734	41.6148	41.1253	51.6483	35.2413	50.0505	28.0651	43.7665	37.8456	51.3653	57.5933	52.8629
311559	11.3146	28.2094	53.605	17.6534	30.5789	36.8936	33.2726	37.9253	13.8039	36.2797	49.0339	85.4259	57.0695	79.0982	31.3885	36.3903	30.0329	25.1674	20.8115	32.2039	62.7917	42.3364	85.6374	50.0639	32.6783
308004	47.4238	46.0032	38.4452	43.832	38.4286	49.6943	33.0789	54.8244	46.6641	43.7	47.6689	43.1091	46.7835	39.5253	33.6584	29.8424	40.886	46.1216	56.8555	39.9258	32.9489	54.969	55.8091	47.7507	67.7451
25409	19.9026	16.5969	2.78996	12.7287	15.8498	12.0589	1.43769	4.10661	5.85637	6.01358	3.50705	11.985	8.37166	2.89348	6.44058	2.98447	18.6188	6.45783	6.64492	9.30304	15.435	14.5221	6.11699	13.3987	14.9511
245925	107.635	62.6803	80.8466	78.865	93.8736	99.0047	75.8549	107.326	83.3515	110.996	79.5464	100.48	95.8099	108.229	93.0455	106.742	91.0878	104.35	98.5598	89.8452	112.325	56.4053	66.624	107.486	56.4933
170899	0.75467	3.38279	1.17966	1.03546	2.5699	7.71348	5.63423	1.58256	10.0034	0.577944	3.21101	1.52095	2.72699	4.63442	4.42624	8.00735	3.14912	8.36981	12.7433	2.52835	3.37978	2.73127	6.84728	2.53598	9.48248
315272	214.203	227.714	222.027	235.797	239.598	182.942	224.02	225.045	223.816	215.558	201.512	228.508	191.32	230.346	175.74	211.724	170.329	174.07	197.77	200.222	177.644	194.853	204.417	153.044	182.326
171556	10.759	11.3215	3.88071	7.83785	10.2293	4.89168	2.22222	13.7127	9.78511	1.73142	1.32414	5.73236	3.07603	0.770677	2.97317	2.26793	3.61283	3.32889	0.959845	5.03919	1.87739	15.5106	2.77291	2.31937	3.27118
296733	110.4131	87.50736667	115.4043333	83.40626667	132.4909667	99.78056667	107.6266	93.1846	97.0112	108.4612333	77.8943	73.5019	99.5652	91.6021	79.3313	67.69223333	84.7156	99.13763333	78.63703333	65.73306667	71.36796667	70.70896667	68.63446667	89.75826667	65.2792
498580	46.2328	45.958	38.4331	38.3161	49.7379	29.7651	42.8679	53.1512	43.5057	53.0318	46.4161	27.9832	59.1897	43.6024	37.3096	31.051	54.4861	24.2113	36.9113	50.4491	45.9153	39.6722	37.4805	16.1091	57.525
307643	74.9683	80.513	70.938	64.8215	91.5821	68.0162	92.4295	90.4573	83.1291	91.5065	79.478	103.027	93.4341	85.3179	88.8456	90.4946	101.937	104.793	94.6244	71.9368	85.3483	69.4745	78.2325	97.6526	82.5612
304509	33.7358	53.9863	54.8024	48.9287	38.9812	53.8337	41.0875	53.3517	42.4072	50.1677	52.2178	55.8804	52.1489	38.9291	48.2252	48.1756	38.9076	79.8219	49.5039	60.3145	50.7302	37.6406	47.7643	56.1427	47.3786
25477	1.52297	18.1731	11.4393	0.986389	13.7194	1.72384	8.41825	7.68232	2.01792	19.6383	7.49308	3.83471	7.35248	2.02877	6.79704	5.2155	18.5949	2.45317	22.9114	10.8698	2.61895	11.1106	11.2397	1.43824	9.37231
316328	88.2168	102.849	88.6666	79.8142	99.0745	116.459	91.1134	107.624	114.272	100.085	91.2818	72.5346	94.3152	78.5797	83.882	80.6584	95.4473	111.76	85.5362	108.786	101.46	84.2452	95.333	73.8722	84.9002
25281	447.588	346.545	401.962	362.049	364.895	405.884	334.807	367.92	338.562	370.679	455.564	482.395	474.369	554.154	464.84	411.085	378.155	448.105	391.231	392.953	404.414	299.348	406.184	415.207	371.491
312890	0.337655	0.245518	0.269205	5.48615	1.0351	0.153811	0.551345	1.56493	6.66351	0.672325	1.98775	0.764301	5.41083	7.90961	2.57141	0.813272	2.39436	0.599757	8.37918	0.346197	3.25573	6.64951	1.4642	0.210613	3.401
311118	160.5654	149.7638333	137.4289	165.8198667	125.161	134.7791333	133.0817667	131.5988667	126.1845333	134.2865667	147.1017333	129.3309	147.9793	134.3602667	130.82	138.4681333	152.9975667	132.5238	120.4112667	128.9264333	127.1521667	124.5166	143.3467667	128.8743667	137.9218667
296366	41.7573	84.1641	68.723	62.3791	70.2436	72.752	56.376	39.7476	59.2557	62.6279	92.5603	55.7969	58.173	111.476	102.933	44.7211	89.6739	67.5616	96.3472	72.5566	83.7509	76.6206	72.1306	90.3163	60.3306
117535	80.48540333	79.77332	96.33668	87.3299	117.5266333	84.66616667	101.4389067	94.42703333	103.6452	100.1969133	105.0162667	111.6114967	115.4722933	101.3959667	88.92125333	96.5976	84.63910667	106.8932333	106.9460033	113.49351	120.8643267	105.9284833	108.7821467	105.6013767	104.7371333
29677	1115.29	1222.88	1134.61	1195.8	1008.94	1035.15	958.141	830.67	962.414	994.936	899.814	765.932	811.414	794.272	1028.58	967.893	1004.83	994.096	1012.72	1023.04	1007.75	938.757	926.625	1003.72	976.613
304978	1252.26	1202.02	1304.44	1209.15	1112.67	1070.96	1070.04	1291.53	1095.98	1196.22	1111.24	1154.62	1149.96	1164.18	1195.36	1210.27	1086.65	1267.06	1107.67	1205.9	1094.09	957.838	959.546	1099.18	969.776
289264	50.1301	44.5942	64.10835	45.57155	36.17174	68.39205	65.0196	56.618105	33.163555	61.6206	62.2211	161.4712	83.92685	81.5168	57.39325	55.3354	64.93185	55.07965	125.62015	53.16175	68.96995	73.6991	74.2251	79.0254	68.1209
291966	6.06309	29.3264	2.10563	10.2312	21.4872	8.51227	19.0838	10.415	38.1281	3.60581	2.80167	2.1985	2.35747	3.94581	1.37808	1.85597	5.22335	21.833	10.4241	2.80307	2.51584	4.00025	2.74793	2.80204	3.43298
362918	520.0104667	493.64401	524.7577667	555.6283667	485.1529067	362.2330667	425.0838333	521.9617	405.4402	720.8308333	477.4794333	510.3463333	481.6347333	471.3669233	478.2523	611.7143667	536.7618667	422.8105333	476.39505	469.2590667	459.2998667	517.5213067	492.2620667	477.53168	466.9786
361013	202.525	229.634	217.566	232.123	228.937	326.143	260.261	261.589	323.542	329.512	292.904	316.748	273.437	288.716	310.759	281.072	296.736	313.728	280.466	290.886	295.071	294	221.622	318.92	285.632
29397	20.4568	12.7074	3.33398	22.7386	6.8169	19.7752	9.13605	1.75444	8.67757	2.37198	22.9551	17.7298	21.9685	1.65898	36.9639	1.66858	19.5847	7.57755	10.6037	2.61564	3.41442	2.70156	6.68276	9.30923	2.77887
306991	86.7298	74.1906	84.3532	64.6331	102.881	79.6247	118.718	54.975	122.657	110.004	42.7347	58.7001	52.8985	79.2818	60.3977	44.1392	51.4625	46.8252	42.2276	37.503	125.6	115.596	98.9719	105.7	114.866
114205	166.178	215.887	201.988	223.922	178.099	220.766	238.312	241.9	209.691	253.845	227.555	245.882	247.085	321.222	225.414	234.534	246.479	259.222	221.57	265.02	272.813	317.883	270.675	285.868	283.177
315134	218.555	202.988	208.916	256.127	239.112	192.327	212.269	212.598	238.285	203.742	232.876	231.65	221.649	223.5	225.488	209.485	215.726	246.296	224.151	253.951	228.022	192.441	198.518	189.556	213.292
294236	195.907	198.984	183.84	202.417	237.806	159.98	131.938	171.103	156.629	173.678	165.781	136.273	131.511	132.278	124.159	140.748	137.502	122.223	125.834	132.536	163.568	146.76	151.767	156.27	148.434
171413	28.97485	15.132815	29.7954	16.277185	19.7554	18.946605	21.83915	24.358305	18.76567	18.85443	13.22886	26.47735	21.068648	16.72917	13.23576	24.40891	18.597415	18.984315	14.511145	24.366	26.765905	12.23526	14.089675	17.52555	23.82645
304361	139.508	110.608	103.807	130.075	160.924	146.746	156.047	147.17	153.871	153.621	138.412	159.926	161.441	164.375	135.749	129.626	144.671	112.436	124.813	119.442	118.449	106.545	110.62	120.938	105.366
100361830	39.8705	26.4214	28.3265	23.3633	49.8159	21.9989	13.562	22.2507	27.9999	26.8722	34.8692	32.657	26.1801	16.7015	14.4242	27.9575	10.9783	34.3558	20.5025	13.9546	7.02995	66.8905	29.4548	64.5892	11.3144
315969	123.7944	101.72675	147.678	118.9744	114.25225	103.96925	93.6841	100.5558	93.0018	103.4529	94.75775	96.7111	120.43355	91.1775	100.0181	105.60855	90.9695	82.16825	72.7855	74.2769	95.53635	69.6945	72.0118	81.87225	82.21755
498174	32.4067	46.443	43.6857	30.7503	23.0983	23.5201	20.2754	18.7785	34.3351	27.6609	18.6949	2.41323	30.5247	18.281	18.8541	26.6282	1.5434	20.6436	27.9809	35.0913	31.2828	53.2004	38.3281	16.5345	33.6158
85250	236.45	200.009	209.013	213.48	227.427	132.964	128.698	117.512	144.632	113.953	78.3935	87.7719	89.6341	99.2352	73.0072	71.325	80.7387	99.8535	84.9788	85.0695	75.4431	72.0899	67.4608	65.4461	69.3502
192274	29.4882	20.4794	13.9303	26.8487	18.1559	39.7079	9.08973	14.5993	21.2832	28.8106	17.3782	11.9877	24.2209	17.0602	18.8351	27.9191	32.6487	24.771	18.1171	35.1067	22.0033	2.86757	13.0632	4.82634	38.8121
679572	1321.91	1290.88	1176.86	1283.87	1199.41	1296.17	1244.86	1228.85	1302.58	1384.64	1307.83	1394.03	1333.14	1227.56	1361.06	1438.75	1369.68	1261.68	1417.82	1517.2	1571.95	1504.61	1537.7	1436.16	1793.38
300719	26.8479	26.5517	22.559	11.3961	22.7675	77.1666	64.7373	90.4415	76.5682	70.8138	206.126	136.596	168.33	127.582	128.65	140.744	167.268	65.2031	190.797	122.436	257.423	194.819	260.428	257.66	275.317
25418	6.12145	4.2644805	6.107195	6.138065	8.675	6.91246	3.332555	9.035455	12.752585	2.95115	5.09791	6.701575	5.22012	5.658403	5.55608	13.21335	3.41661	6.174435	7.35003	10.846575	10.196985	6.24865	11.8509	3.6435175	10.16682
60575	112.156	150.495	127.556	158.532	130.193	104.749	105.012	95.1106	113.651	103.485	88.1047	31.7244	84.0112	52.4926	80.9526	72.5477	103.088	57.0504	56.4946	84.3112	78.2862	90.7798	61.7315	83.6419	61.3305
100188932	1062.6065	1163.819	1104.735	1077.6195	1007.6895	1076.329	991.9305	1003.5335	1006.593	966.2355	976.5225	937.377	1046.583	1000.2155	1060.522	1092.3885	1049.383	1029.079	1150.863	983.25	959.8645	908.168	927.373	908.298	857.4745
259271	56.177	54.2618	63.3491	65.2358	52.7666	66.4911	48.799	57.0014	54.2892	49.095	41.3015	37.6996	47.7732	45.5153	43.634	51.1898	44.9078	70.0373	38.2476	67.2787	59.7627	54.6902	45.9744	56.0342	70.0328
59301	6.44414	2.04951	6.25177	5.62572	3.35146	6.78334	2.65109	5.24401	6.22876	7.59388	3.35078	7.26824	5.89002	6.72655	4.27134	2.86961	6.56984	3.24264	4.20174	5.65493	8.69155	2.87659	5.16087	5.81375	18.3128
293702	1088.741	1082.2843	1049.7024	1210.845667	1051.681	1132.392	1148.329667	1180.280733	1130.748667	1137.078667	1010.203667	834.3313333	1142.857	991.178	1164.928333	1226.34	1149.848667	1039.032333	1172.848667	1157.789	1142.262	1351.12	1311.806333	1117.859333	1275.462667
362612	501.621	586.014	701.025	617.791	693.212	551.967	624.282	625.52	596.519	701.984	618.897	753.267	617.683	696.925	643.328	607.378	610.643	769.209	543.457	631.54	592.723	596.128	589.171	614.098	507.643
317470	19.0634	29.0699	22.1152	20.0131	19.7086	8.03654	23.2311	19.457	23.9597	29.5372	14.9693	15.0797	14.9677	11.2647	12.0128	14.3204	21.1184	11.4888	30.374	12.3672	6.97445	12.2715	20.5096	8.74878	25.3665
362301	138.13	141.183	155.689	138.89	163.498	168.121	182.972	166.557	126.246	162.001	150.208	119.648	163.257	134.26	130.276	162.509	149.329	157.929	158.743	166.448	192.756	165.258	139.628	179.609	149.697
54410	1256.28	1200.98	1069.96	1313.72	1250.47	749.016	962.812	892.62	820.649	921.831	1092.5	1113.58	912.201	942.955	1155.67	1104.8	1147.63	840.895	1033.29	1159.36	1280.08	1278.8	1233.51	1272.51	1204.71
314627	2.97862	2.61931	2.17984	2.58128	1.95881	1.91087	2.17996	2.41854	5.55255	4.59726	3.38873	1.67654	2.99595	1.53593	1.27019	14.2692	4.54481	3.14081	5.21406	1.77755	4.69226	2.06767	3.43326	3.881	4.70951
29716	13.96311	4.47443	18.312545	14.59546	21.36666	20.14173	27.00469	25.19744	30.874585	9.852275	16.050375	20.509715	29.768645	24.39692	13.769005	23.149285	23.88591	36.781685	30.59665	26.84005	30.980365	26.98313	26.82815	20.82737	31.808645
360564	130.310968	100.230075	111.413865	101.60299	109.397055	121.8994505	106.425605	126.405425	136.89405	118.66482	103.765375	98.67309	111.33232	99.772545	109.38735	93.47632	98.667905	109.946	95.550925	95.68966	121.70241	100.674925	87.02583	98.474905	104.0196
315047	491.098	448.67	417.71	503.81	419.55	355.595	375.509	325.668	375.04	325.387	304.121	306.031	315.64	291.417	313.002	293.832	261.679	231.739	290.417	282.336	290.424	264.949	277.238	270.267	261.133
299507	276.782	308.481	303.46	247.642	256.187	263.412	247.504	256.712	272.96	251.836	227.534	254.581	236.101	274.084	298.638	275.13	237.818	256.283	204.77	259.738	235.681	263.54	248.602	240.515	231.708
362779	74.06135	84.17065	85.9566	65.48555	61.19995	58.1995	55.14695	49.57285	52.5526	56.99745	42.6796	48.97595	62.44715	61.1509	44.52875	46.41465	56.57495	52.53655	52.4759	40.36425	46.8571	51.3569	62.00825	65.23135	60.33255
685474	135.678	120.277	127.145	112.385	150.96	140.856	139.086	257.024	141.467	134.589	135.048	151.253	145.863	158.889	100.585	166.087	118.032	108.419	114.586	111.895	115.165	141.445	92.9471	129.236	85.8657
282635	16.3115	3.17024	0.689307	16.0212	1.47071	1.18274	1.96955	1.41165	18.338	14.5624	14.8226	10.9156	10.5018	12.81	4.18942	1.26014	6.43527	2.26885	6.97084	6.07728	0.87781	6.19384	2.76025	3.77249	1.90188
298024	52.1397	44.46881333	48.76316667	44.9563	44.6629	55.60123333	62.52316667	44.93274	46.46716667	60.89793333	65.54029667	35.8997	64.13256667	47.04866	58.75966667	61.0704	64.50236667	62.6552	53.7224	37.69813333	54.08	49.35496667	35.418	51.5269	42.59006667
362516	8.070055	11.425205	2.16763	2.2162845	8.72538	11.11277	8.77955	5.75592	5.018765	6.07524	2.804995	4.128475	6.106195	4.63078	9.29228	10.95828	6.08719	14.428635	1.0640005	6.16694	4.56274	4.079508	4.7526	12.304485	9.201425
114597	1751.61	1704.34	1708.5	1878.84	1653.74	1514.48	1603.81	1628.61	1439.15	1611.32	1547.74	1483.42	1487.5	1411.52	1742.89	1594.64	1517.22	1461.06	1528.35	1577.26	1715.59	1735.19	1542.39	1742.24	1627.22
116464	124.7724	134.38105	116.596	115.28955	99.58155	118.9729	103.53835	129.0289	98.8212	107.65965	133.6801	142.55927	143.66345	165.5271	100.04965	142.30055	126.4836	162.88925	142.1196	139.106505	158.06112	121.90845	126.06375	136.71175	118.00635
84511	16.6132	9.22354	0.894678	12.2565	9.97244	13.1775	1.71291	1.96111	2.28613	2.30923	11.0632	0.937894	1.79851	8.5563	3.22816	4.54393	9.09608	4.07724	14.2085	3.52276	12.4626	3.60545	11.9161	2.46389	20.5955
292886	131.283	126.743	106.029	136.198	130.23	140.749	126.428	143.418	134.46	172.087	146.347	142.963	152.058	126.061	147.084	146.145	132.291	140.598	149.39	144.722	164.528	128.845	92.7614	161.839	86.371
360467	6.61215	3.5948	2.8709	1.55936	8.46435	2.50854	6.96564	2.18238	3.41608	2.25771	3.301	8.26299	3.63604	7.29218	8.68636	2.17488	16.1512	2.39431	3.74137	10.7133	2.16164	3.9943	4.88796	5.66093	3.62195
291295	248.1939	209.9599	225.41695	227.4317	193.50505	224.86045	196.5911	160.2223	223.29425	178.27355	205.00385	233.7521	207.5927	232.8965	205.81915	233.29825	193.7828	215.17225	170.29395	232.5381	202.86085	214.20065	228.0605	213.32425	200.4621
305896	385.948	317.014	371.335	345.746	367.569	329.905	342.824	285.422	375.394	368.454	294.798	312.577	331.461	311.711	295.031	288.276	318.934	331.63	331.13	321.659	320.595	328.744	306.062	331.086	348.408
367298	19.9995	25.3102	14.7791	22.7971	21.0357	15.1036	23.6747	14.5183	19.0373	22.0158	14.0669	21.6433	15.0342	12.0487	22.072	20.8738	21.9724	17.344	14.507	19.3171	31.8895	19.5256	21.5777	29.1178	35.9058
313647	546.567	504.892	513.226	542.776	549.297	458.942	612.69	565.98	601.628	549.864	406.974	456.331	425.408	447.096	542.328	428.304	579.728	509.959	463.371	427.279	548.355	596.787	411.616	605.928	550.283
290027	180.227	154.205	175.332	145.865	177.011	151.214	128.073	135.502	127.032	151.645	113.388	105.285	105.496	145.524	138.26	135.106	140.646	140.757	125.536	135.616	135.912	148.175	117.287	126.911	123.316
192172	932.682	1057.19	972.162	1148.03	1086.22	1014.34	960.366	987.812	976.897	1042.35	942.069	725.811	761.941	759.531	909.292	743.532	932.833	795.527	1009.22	959.559	868.602	763.642	729.507	1002.59	720.109
294088	1654.43	1648.18	1568.05	1644.42	1428.5	1319.54	1264.41	1366.95	1177.66	1226.4	1353.3	1273.84	1318.55	1212.71	1464.57	1603.48	1508.36	1413.81	1386.48	1472.7	1252.29	1438.34	1626.32	1247.73	1417.01
301549	120.948	148.685	133.355	133.415	112.409	122.449	105.761	159.891	102.323	139.294	160.154	100.103	153.351	121.233	163.722	145.688	189.591	192.294	157.167	86.4998	130.623	55.6761	66.7223	106.683	89.1058
296159	204.404	167.307	168.499	193.899	165.606	204.056	185.214	162.589	193.989	200.351	173.579	214.712	185.966	185.42	199.322	219.689	174.43	192.179	170.306	181.266	196.603	189.09	204.861	195.553	184.732
304919	138.342	128.27	146	146.936	138.773	131.257	136.372	138.176	135.86	140.777	143.403	129.691	149.087	153.072	169.904	140.093	132.488	147.705	182.753	148.914	139.01	119.844	133.338	125.752	139.459
680692	117.04	137.904	123.777	165.154	112.773	94.6244	99.8105	136.851	103.624	118.01	151.986	146.584	149.709	179.234	175.709	181.882	171.161	126.592	146.901	156.12	83.2977	138.905	136.381	119.043	130.466
309041	408.731	349.803	388.971	369.327	342.239	557.747	457.883	441.271	494.673	406.063	521.434	524.569	545.775	652.746	545.837	473.799	479.793	573.911	422.914	584.364	541.282	538.095	677.098	579.862	570.181
312398	47.7744	55.620275	46.55735	50.058925	44.5549	41.323975	44.171875	39.721025	50.549025	47.871375	42.956725	52.294875	44.577875	51.51305	50.400025	39.22575	43.03484	49.421725	50.092525	47.0771	48.2447	46.50475	37.622025	41.87106	47.5784
362359	899.8715	821.3665	884.626	888.0915	817.321	854.227	877.9835	920.5955	812.5875	866.1825	802.3395	813.78	839.7475	822.909	915.159	1002.6625	907.921	926.008	928.453	766.12	981.8215	976.044	920.4935	1018.9285	902.962
50672	289.112	281.651	242.702	279.267	272.546	233.407	278.75	307.516	259.656	265.205	377.579	351.352	351.407	346.892	370.558	311.998	398.129	414.683	338.561	340.33	268.033	254.083	241.445	250.115	230.979
64672	0.896037	16.2141	14.8306	0.712018	14.6461	10.7145	12.9553	13.5336	4.85401	8.0776	21.7473	11.9056	11.6337	3.24799	10.3444	4.84239	2.80115	7.52918	30.6367	14.3102	15.7058	28.6105	12.9752	10.4508	4.55258
297727	291.199	334.474	298.019	355.115	283.443	267.529	238.301	271.244	244.431	276.5	231.579	227.159	255.911	260.088	250.755	261.46	246.69	232.49	230.079	221.49	249.227	242.518	253.682	232.856	273.179
360627	14.131	23.6026	2.66203	24.8052	5.07461	16.6053	2.74555	5.09703	6.05208	3.02355	6.00266	13.5606	3.53982	4.60005	4.14777	1.93625	2.04522	6.22214	4.66816	2.56197	4.30472	3.62583	2.60525	2.17757	3.4811
362002	785.947	809.553	736.371	734.747	685.919	680.099	658.181	673.7	624.351	701.562	691.288	714.356	775.822	704.43	733.599	737.01	741.337	711.249	644.903	696.606	651.83	661.125	853.227	666.763	805.751
89788	7.25473	7.95585	52.6788	12.673	21.9138	19.0085	29.4606	24.3595	9.44634	33.5127	23.3677	11.4291	8.43223	51.9391	8.77366	5.65469	23.1537	20.853	29.7055	3.45559	26.7648	8.83081	8.99471	6.02214	9.85496
314459	15.269685	21.5367	14.05975	9.046995	15.2663	19.56085	25.61475	18.1468	2.62354	14.77029	19.67045	7.07045	10.77436	11.826445	7.299505	12.0885	19.16755	13.850305	17.7783	10.671165	6.94406	10.32264	10.99121	10.264315	7.81895
298139	5.38224	14.9199	15.5122	7.6472	14.4402	8.71322	5.91444	11.8355	5.35034	7.29872	9.29024	15.626	16.6685	4.0477	9.7491	8.86104	19.2602	14.6007	11.0891	13.2714	16.0873	19.6498	10.8468	5.36336	18.449
308869	489.176	569.237	558.482	528.407	514.289	488.113	516.115	630.137	483.52	496.957	560.096	488.644	545.782	450.09	553.959	541.991	545.1	566.626	514.91	502.545	344.133	288.111	286.948	444.263	268.626
317612	143.9605	141.7166	154.1387	136.71535	140.61295	136.8519	127.59565	119.92425	143.1649	115.6673	118.100375	133.82535	122.88655	137.34985	118.52575	114.34665	120.8557	126.60495	115.57875	128.78165	125.0428	165.16225	142.55335	126.29925	121.4772
499801	200.921	143.879	206.023	142.845	181.122	231.261	247.031	149.697	242.362	204.374	148.648	138.475	149.325	162.188	145.178	162.908	152.177	149.198	137.501	130.434	211.254	142.188	170.091	212.066	186.344
116699	18.731755	29.273	24.2719	17.59055	25.48945	17.454425	20.67345	20.5498	16.911405	14.355689	25.62135	18.436605	26.2131	28.22495	19.458	15.928615	21.80467	34.0169	21.57439	19.78195	24.122875	22.284435	19.99755	19.22565	22.4973
361727	102.488	76.6034	64.9827	70.5423	66.0391	78.1628	62.7613	69.5767	59.6203	50.8462	87.4013	98.541	101.521	71.9232	83.4075	61.97	79.6661	66.417	60.9642	79.3997	54.2686	90.7483	78.0155	75.2749	86.375
83928	10869.1	10978.7	9697.16	11746.4	8611.61	8745.7	9416.44	10668.3	9369.11	9963.38	9290.43	9293.55	8204.64	8243.33	8255.2	10920.2	8855	8666.17	10252.7	8659.88	10041.5	10648.4	8846.65	10185	9857.73
501127	29.4939	17.3558	8.55434	1.60941	18.3878	3.18919	23.5452	16.5586	12.4215	6.30827	3.53919	12.9277	8.64769	22.257	21.9087	2.38636	20.2158	27.5612	2.37468	25.0909	10.3276	11.2284	20.6404	5.93787	9.73939
66016	26.8832	4.03341	19.5522	32.4926	21.7875	21.4446	6.24776	5.66016	26.8644	4.73735	15.7569	31.6404	29.4406	21.1606	17.196	18.2549	22.9615	24.0781	25.1321	20.2809	56.9838	23.2096	32.1493	17.6162	39.887
363654	2.4983	7.26773	17.4632	8.71632	13.957	14.7855	9.13604	2.25823	11.7789	16.8913	19.1594	13.9183	14.5487	6.89134	4.3756	6.03275	5.4055	23.5764	9.42477	10.755	14.026	12.0879	20.7752	13.0095	3.10172
83711	808.192	665.435	789.884	488.395	531.514	1117.34	659.696	807.059	832.526	717.019	589.311	656.249	620.244	977.638	685.27	839.501	620.212	861.355	589.391	711.165	681.602	538.7	494.858	605.253	589.338
299269	6516.39	6581.01	6115.38	7251.71	4891.77	5914.39	5845.49	6679.11	5669.16	6699.22	5929.67	5226.3	5428.25	5002.86	6402.93	6366.17	6042.53	5972.67	6826.59	5948.7	6051.05	6119.4	5325.22	6437.07	6575.1
286979	76.0013	113.268	92.8203	99.5316	91.5089	60.8173	68.0734	84.7491	40.731	115.799	87.7385	99.0049	104.969	104.099	83.1274	76.4582	103.813	74.4763	105.5	77.8689	119.245	104.082	100.07	91.6502	121.684
309674	170.816	179.174	162.673	145.445	134.668	114.771	214.335	210.913	185.332	142.373	141.453	177.135	202.929	172.615	123.433	125.949	144.109	243.899	129.011	176.359	154.858	136.984	72.7996	101.666	138.121
681287	124.22502	99.00874	115.864585	125.46015	119.715635	134.046515	132.7091	129.4992	156.3083	141.3845	165.6938	166.18828	161.828055	164.9238	129.688975	157.749155	151.3008	186.07279	169.998705	144.558625	127.54885	129.23175	104.93645	139.02015	111.741675
292874	7.89708	17.353335	6.48195	2.48607	2.82852	6.949145	11.14905	4.317055	6.59553	9.516885	7.230575	9.679	2.268905	3.534475	3.486775	7.72823	6.405535	9.348335	1.954785	8.946795	12.492935	13.670695	5.30716	10.619035	5.70395
306771	27.46936	32.92373	36.65997	29.497165	19.25158	6.286315	29.755575	6.5964	39.387535	33.851315	29.355285	44.24359	19.751165	7.87849	31.08838	34.493075	20.839625	40.361855	28.68377	29.28882	15.587225	16.72822	30.91736	33.35253	16.70057
301085	712.348	658.595	686.868	704.147	651.327	584.231	581.869	501.365	500.541	532.181	476.137	528.783	495.694	567.152	515.998	466.871	437.935	534.047	449.35	519.715	460.695	482.12	480.251	454.571	542.89
299266	3.62916	18.5114	14.6458	26.7416	22.7548	10.8686	19.4623	23.3379	52.215	9.99244	7.64623	7.41719	10.475	8.89221	6.39061	6.46661	7.87273	20.1006	10.6056	9.02415	37.4218	89.8844	44.0974	41.484	41.4642
292792	402.319	398.211	450.506	400.381	395.044	407.702	455.678	378.179	438.982	412.809	360.751	431.561	418.463	413.522	446.38	392.024	376.606	367.814	406.541	463.477	394.01	376.453	381.099	422.89	329.359
309446	62.9458	45.3622	72.5046	63.5714	73.3271	48.798	62.4338	48.124	70.2736	55.2327	42.1939	66.0824	62.9973	57.2442	41.3143	82.4035	42.9601	50.5452	41.4551	67.2013	70.5817	67.034	78.6026	53.897	77.9773
360673	148.9	167.747	134.235	138.755	137.058	167.306	154.713	183.973	159.859	129.095	147.987	128.721	152.13	169.945	159.267	173.81	168.368	197.41	166.099	176.294	172.315	136.221	113.952	146.111	135.689
