"GeneID"	"N4wkWT1"	"N4wkWT2"	"N4wkWT3"	"N4wkWT4"	"N4wkWT5"	"N8wkWT1"	"N8wkWT2"	"N8wkWT3"	"N8wkWT4"	"N8wkWT5"	"N12wkWT1"	"N12wkWT2"	"N12wkWT3"	"N12wkWT4"	"N12wkWT5"	"N16wkWT1"	"N16wkWT2"	"N16wkWT3"	"N16wkWT4"	"N16wkWT5"	"N20wkWT1"	"N20wkWT2"	"N20wkWT3"	"N20wkWT4"	"N20wkWT5"
83499	258.19005	220.2266	248.2453	294.96855	286.83965	261.1105	349.44355	255.84605	389.4715	351.2575	256.1937	260.65255	230.14705	231.7334	213.1018	202.56125	233.6347	276.04535	259.1822	261.68805	313.439	274.62615	265.89675	218.07285	235.03035
24162	1144.34	1227.02	1101.74	1120.26	1112.85	1257.44	1159.86	1047.75	1113.11	950.347	1048.64	1130.01	1173.39	1094.62	1110.92	849.537	1272.8	992.459	1070.95	1101.59	1187.15	1168.89	1202.78	1176.37	1084.36
83427	3612.85	3271.28	3300.98	3528.79	3219.18	2480.04	2474.61	2495.55	2563.39	1966.24	2070.37	2011.95	2110.64	2023.94	2097.96	1684.71	1867.22	2594.56	2102.23	2168.11	2107.87	2294.8	2102.07	2301.25	2032.62
500987	153.153	161.324	81.5396	114.98	78.6321	86.0294	70.0595	56.4742	68.5698	60.7317	67.5055	93.181	67.1418	86.0499	57.4391	80.2295	39.8547	50.1681	58.3029	48.6183	36.7272	55.506	49.7044	36.0706	72.8561
266975	282.594	358.582	453.23	552.681	467.685	481.563	600.078	505.225	594.99	441.223	284.995	400.496	346.056	413.963	457.05	313.398	337.174	559.653	434.685	458.561	359.882	520.373	500.44	432.778	332.715
291736	5.70447	37.0537	36.6111	31.5288	34.542	44.4905	84.2422	39.4392	69.863	65.8771	37.164	38.5544	26.4476	36.0849	23.8495	5.43037	28.0415	24.9905	38.2844	45.2013	36.9457	61.5475	34.5962	34.9458	21.9292
299799	440.12	411.008	418.276	315.871	392.224	475.857	421.4	479.12	407.557	382.861	402.216	360.793	432.073	453.111	417.727	396.589	442.421	372.679	375.521	385.236	388.393	368.186	444.086	412.396	382.034
304208	2.17766	2.07727	3.0568	3.52757	3.4389	4.63563	2.84866	3.51401	3.80382	5.03846	16.2889	5.84843	2.63908	1.97793	4.6583	5.19098	4.51228	3.83477	3.2056	9.08286	1.85345	7.13899	4.18066	3.55916	3.73623
317379	48.0325	88.5771	49.11	76.9776	54.7728	49.0203	70.1825	37.5154	35.9072	26.3869	91.3091	51.8788	55.2471	42.4441	61.5083	55.8277	57.6082	36.9025	48.5336	68.2076	18.8676	46.0175	39.6923	101.177	46.1519
362937	37.3364	36.7487	45.0503	41.5923	8.83611	22.789	44.4345	14.5925	38.7544	32.4561	25.4762	50.1661	45.4062	28.0258	42.2297	22.3027	49.973	39.4636	39.4487	56.4295	13.7945	34.8983	29.7817	43.6705	64.467
362288	148.9604667	141.9647667	132.0012	125.3739333	136.3555667	124.6414	127.5668333	148.8090667	136.5003	136.2846667	95.9863	139.6052333	114.8623667	136.0121333	126.3528667	130.6539	118.9544	149.5895667	130.2814333	123.2265667	160.1691667	150.8489	137.9080333	119.4247667	104.7618333
497860	8.69884	3.5815	22.588	2.55302	19.5539	1.16404	14.0623	4.16994	15.3209	7.16215	5.97114	12.2628	1.34817	2.03486	3.68126	11.0198	2.41864	2.61669	4.32423	6.2908	27.0491	2.14506	7.90525	19.2652	6.91595
24176	58.6416	25.7143	42.6931	42.0564	29.6824	27.554	24.0367	28.1856	33.6271	35.9622	29.4359	38.7077	21.3638	24.4982	24.5731	23.5987	16.5684	34.687	25.9534	34.552	21.6756	22.9995	16.4084	37.7129	19.5824
305443	84.5644	87.8143	74.393	99.453	83.2529	78.0205	74.5669	52.0454	85.7143	88.2972	88.772	56.6878	88.0868	67.8532	80.1546	72.5716	90.8653	96.5613	86.3855	59.7429	98.1064	84.505	63.7651	54.6104	85.196
25719	6.88998	17.1262	16.5203	2.21517	10.8733	8.74555	9.22631	22.7443	9.87941	24.4868	14.9365	9.42662	13.2721	10.1918	18.1422	19.6816	13.5228	23.8883	1.40515	15.4204	20.7234	22.4001	19.6462	12.0404	7.07793
287474	1183.8	1145.64	1137.76	1046.32	1153.89	1191.63	1156.46	1169.35	1162.12	1043.99	1264.6	1111.26	1070.72	1031.96	1189.6	1124.17	1052.8	1025.8	1219.15	1119.16	1276.01	1297.12	1156.66	1284.15	1189.08
114103	3.29942	2.73327	1.87012	15.5092	24.3946	13.9405	20.7701	10.5368	18.1736	16.4935	3.35878	3.24738	11.6355	7.80939	11.2225	12.521	9.45898	23.4979	13.7242	1.88321	13.877	15.4113	3.72603	1.99162	6.39057
296648	282.432	250.821	297.071	282.105	279.203	258.955	253.287	245.247	334.131	275.955	216.523	265.671	283.642	294.355	297.02	311.779	271.216	341.755	286.636	336.911	280.892	296.7	297.254	336.948	308.218
84473	94.3458	83.7925	108.706	68.5891	86.0287	79.3934	96.4778	73.4051	75.5734	73.0331	63.5763	73.8878	74.6747	68.7611	79.0909	80.1908	78.6435	81.8881	80.8229	76.3785	103.581	85.913	88.0511	54.1692	80.7254
294715	3.06808	10.4434	10.1802	1.80425	1.94389	1.47275	6.25354	16.544	16.4886	2.01206	8.47626	15.5135	1.44718	1.36838	1.50878	7.06903	23.6992	2.33124	1.43299	4.01293	6.32212	13.3125	9.54538	11.8003	2.18411
25147	5.72235	2.02054	4.10243	1.32522	2.70369	2.64282	1.02316	5.26673	15.6478	6.21464	4.69668	2.67308	4.19227	0.940525	3.85926	9.28456	11.3118	0.88042	2.74809	8.41004	6.24965	5.10658	11.521	4.01008	16.442
170579	2.69554	3.5614	5.9962	20.6061	7.12477	5.13398	3.52147	12.792	4.02823	20.2904	4.32572	12.5179	29.9893	14.5829	10.269	26.8436	7.59787	15.923	30.9955	32.851	28.6909	12.4374	10.1175	9.78828	11.5911
117018	32.4491	35.7051	13.8892	33.2822	13.2383	28.0874	6.55917	44.8996	25.1923	21.8937	22.566	37.5711	7.04976	28.6934	36.2277	29.6047	30.3504	49.1446	34.2963	9.03479	19.3377	12.7852	30.3186	8.89129	42.6057
114024	264.969	256.675	262.437	187.433	318.441	347.051	300.029	281.858	326.84	261.081	239.462	211.508	266.199	277.76	251.049	265.67	285.653	258.005	296.261	273.001	299.939	245.353	214.159	218.128	191.902
282581	31.5747	61.1464	39.1517	25.0343	51.3831	5.57008	36.1043	61.5493	19.3023	49.0324	46.06	18.1956	40.9116	38.4421	30.22	55.2881	49.8003	36.4833	55.9999	41.116	11.4177	33.4947	24.8839	16.4801	7.98361
361301	95.08245	92.6428	78.7286	92.4505	87.8411	102.7206	96.814	98.007085	102.68405	120.34175	106.87645	86.3282	93.3089	89.68715	83.77955	89.31775	101.3024	82.0915	107.2625	94.58965	107.84845	91.14955	110.0811	86.2223	78.80985
361346	30.3506	51.473	34.4157	69.3919	19.0179	45.0837	35.9305	42.0721	36.0371	35.232	38.439	32.8471	17.8502	31.9162	28.3805	23.5815	21.8432	27.578	25.4905	35.9459	26.2329	21.6636	38.2664	33.9385	40.8803
363449	4.52287	4.17756	4.3657	34.4536	22.2425	9.40048	5.73939	10.3027	16.4399	2.02234	9.8561	4.70518	3.51877	1.80163	13.5127	30.0003	8.6094	20.0247	4.15405	5.24113	32.4481	42.5577	27.5674	8.62901	4.66925
313866	21.52986	18.2605435	11.626935	28.00624	21.81576	21.18811	21.5115	18.71353	28.399045	23.26587	29.5044	15.028225	14.122215	14.752775	21.2174	20.46965	30.8993	18.42127	23.360175	17.53417	25.61986	17.091415	25.517365	35.14505	21.833865
29424	78.0399	57.9179	53.3079	63.2717	80.8767	80.5437	85.343	58.5257	86.1242	79.2472	80.8921	82.4244	62.5406	66.1507	59.6815	77.0368	66.9182	70.0852	51.6222	76.0748	70.3299	76.6662	59.7001	79.1869	65.3771
89789	128.486	97.4988	106.876	125.174	105.904	125.617	103.066	109.087	107.307	92.3329	99.7012	82.9296	64.849	60.65	69.084	74.3119	64.4729	87.934	57.4244	80.7924	83.6606	98.5623	74.05	79.7739	91.1853
362188	3.59087	7.559497	0.8754605	12.678475	10.76972	6.70429	3.5914795	6.250764	8.730075	4.437315	3.192599	6.276035	7.901735	2.3622115	6.341945	5.97818	1.838535	4.79662	3.432733	3.772435	2.19068	9.86181	3.046898	3.0391	3.13521
81659	365.178	376.249	375.506	376.402	426.573	440.734	385.384	422.344	399.028	404.297	400.406	448.026	352.113	399.016	441.141	343.935	410.269	347.301	463.968	429.944	455.921	422.664	427.559	449.848	428.891
366848	70.9497	90.2303	70.6808	85.7961	89.8727	52.2275	34.2242	58.2611	85.6526	67.3561	50.6172	47.0414	76.5541	46.8241	56.9896	43.9574	53.2578	81.4851	54.4036	35.771	77.6717	69.845	56.4836	50.0583	48.2117
79211	16.5174	12.0366	30.7169	27.886	20.2426	5.39783	13.9028	33.6101	22.8782	26.0796	28.8425	34.1692	10.2676	12.5004	31.378	27.5596	8.36936	13.9542	25.2141	19.7513	29.1469	10.1166	19.3887	15.3438	14.6533
315121	174.055	154.063	237.593	192.616	249.629	138.098	148.287	109.2	249.682	180.497	168.003	188.344	187.738	151.879	207.125	226.367	150.276	180.856	217.628	167.584	181.167	248.408	173.054	252.093	240.041
295934	12.9043	20.5482	16.3902	45.2825	19.3623	19.8698	18.1273	4.66924	4.58152	23.439	19.2511	17.5292	12.8	19.146	20.1761	20.8478	7.60651	2.77854	15.2004	8.91317	22.9082	21.5011	21.0918	28.7636	2.58544
24561	81.6155	78.9154	88.7801	97.1053	79.558	84.7107	87.0933	64.0905	98.9011	90.5696	75.0002	83.821	96.6542	94.5202	90.6362	63.5482	86.8204	106.571	88.5153	74.6571	92.0975	80.5074	80.6151	70.9703	103.181
300849	421.24	528.582	516.206	496.648	536.7105	600.18	617.7225	583.6285	640.095	473.7965	610.3935	635.673	615.1725	604.9925	721.335	678.633	699.315	661.3825	817.3885	702.767	773.492	910.4685	704.0685	736.8325	805.5085
303004	38.522555	30.27917	36.40092	41.503825	31.700135	31.942455	33.686305	28.86277	42.08045	53.45135	27.908875	26.37598	28.006395	36.0858	38.58922	35.765405	34.067905	35.005255	28.72876	38.05222	28.96084	41.95485	29.26055	17.28505	28.07557
304054	9.24833	25.4905	15.2116	31.2406	23.039	16.8777	35.5587	29.2146	27.1954	19.3218	36.2011	15.4767	27.4142	32.7362	18.5196	23.8336	21.5691	24.0334	31.7218	27.1269	24.5706	19.1995	33.2495	34.1536	14.5596
294981	122.484	97.9337	131.19	107.883	70.6163	67.4548	72.477	43.373	80.5748	63.5517	96.1788	88.4351	109.621	49.0376	42.1445	55.7838	41.694	97.8465	102.636	93.9792	73.2281	86.8129	70.2029	83.7037	58.8808
58958	84.3446	95.5252	95.7584	92.2675	108.674	61.9127	48.6494	57.0534	86.6719	44.7298	47.207	56.1834	57.3555	56.4304	59.2297	60.5877	57.6511	47.3619	58.2644	73.38	58.363	62.3128	55.8784	79.3996	56.3596
246147	11.5626	6.86187	1.48914	7.99258	2.03789	8.06772	1.18886	5.30451	1.75666	15.2059	12.7996	6.89217	1.51818	2.92201	4.93294	5.3135	7.65029	10.6366	3.12068	19.609	14.8941	7.67283	21.0564	11.0414	3.89895
315484	94.9139	74.0079	61.6773	77.0516	81.5161	83.796	60.7541	57.3513	64.8015	63.2153	95.9632	75.8627	90.3413	56.6558	66.5006	72.9823	65.8033	85.5076	72.8857	84.6769	66.883	70.4522	77.4743	113.945	66.2962
363294	249.453	209.5236	235.2963	252.4718	198.7946	234.33905	217.61855	255.73585	247.85585	255.64065	276.61975	242.8155	235.82445	263.052	253.42605	327.8918	274.4879	269.8215	319.01	261.0496	317.2405	287.6557	270.9735	271.6175	289.47295
291464	513.453	565.815	809.443	620.486	615.507	694.45	760.219	723.809	808.407	782.044	537.113	710.599	763.579	772.273	582.806	775.061	526.769	788.786	521.795	713.485	526.864	639.052	691.051	668.057	559.079
58857	2469.91	2846.89	2895.05	2724.46	2807.44	2942.91	3199.77	3273.76	3057.62	2872.13	2938.61	3073.41	3263.91	3375.63	3218.04	3495.27	3006.14	3276.43	3163.59	3077.13	3039.36	3067.39	3192.99	2861.24	3390.28
499264	27.5908	20.4653	26.3474	28.9051	31.1866	39.5524	22.2859	38.8047	20.201	8.97035	19.6594	24.8031	9.52504	39.5421	33.6507	4.89666	24.1078	18.6699	24.7356	22.5131	2.45297	23.7375	24.9849	34.9127	35.8854
25154	18.475	5.55628	1.73752	22.8824	13.13	15.9239	3.20325	11.3436	10.7338	17.4177	3.32233	11.2953	11.0127	10.2996	6.7579	19.5219	3.90359	24.471	2.97899	8.95036	14.8287	9.47455	19.7101	11.2948	3.14526
363869	864.059	895.768	886.3895	776.5345	982.0955	1093.0365	922.169	989.31	989.163	997.2685	1012.645	1007.818	1016.5755	1153.2175	1138.9615	1222.8195	1144.6605	1036.2985	1036.8235	932.3385	1080.0415	1041.478	1144.707	1182.6565	1077.1845
84586	126.001625	100.58795	180.21125	160.41575	102.3679	108.3865	112.975825	131.73495	148.10585	151.06975	183.1335	108.357625	128.72335	163.408725	125.3081	175.8583	144.271175	117.9766	150.21465	134.6297	128.06735	85.265	110.6924	143.780225	119.682625
245955	303.368	171.951	338.99	307.521	168.564	275.709	374.179	248.808	301.856	276.582	280.358	257.795	272.474	278.705	242.287	253.758	308.765	168.55	317.513	190.843	245.447	132.961	246.713	271.611	228.399
289392	162.5335	131.014	132.892	121.4525	106.76825	161.5095	131.403	141.316	168.256	169.51	114.23515	148.16275	122.7885	148.1645	130.6755	112.8735	154.519	178.354	138.4638	124.5103	147.597	128.3165	130.5835	106.3353	110.294
84685	4.56647	1.3332	3.3569	3.35007	2.05115	3.30053	1.24311	5.94835	6.34325	7.14189	4.5437	2.56522	3.18797	1.68631	4.24563	4.03578	2.63285	3.6617	4.42456	2.79855	3.04255	3.50667	4.68726	6.64138	6.83527
29476	179.615	115.173	123.748	129.872	133.974	102.984	109.652	100.863	115.548	121.291	99.3272	74.9308	141.534	128.617	109.263	71.0139	97.7959	100.146	103.724	142.877	85.2441	122.525	77.0448	96.2289	103.658
313825	40.68505	33.5036	55.3041	56.4212	29.918825	38.2623	36.18195	43.97385	49.004	53.38955	48.85117	45.467	22.69186	24.05145	47.72285	49.9522	36.63503	45.8521	46.27045	44.43745	45.77055	39.26105	56.28775	23.704555	39.39825
116561	196.7964	170.53365	192.797775	217.88725	178.9084	193.91573	206.71346	146.293	213.2576	155.90955	194.1786	199.4928	166.708565	188.0059	207.7216	174.7871	187.38415	186.46795	167.8351	184.99546	179.1079	171.67796	175.3164	174.4008	180.6939
85483	24.1526	19.5668	28.3288	8.89747	19.674	37.6987	30.5819	22.1489	45.7686	48.6141	34.7624	37.1879	33.6945	12.2181	31.8573	28.6398	21.6547	33.9703	28.8949	27.0182	38.5655	22.8243	43.8855	45.8382	33.5477
498549	153.75575	159.9585	159.182	155.56	177.5815	169.2165	165.6335	172.8985	179.99075	190.6515	151.165	183.62	157.802	178.848	172.3575	188.8375	159.163	194.0625	164.7795	155.1445	167.8345	205.0765	187.853	155.828	160.6185
65199	2.61584	1.16511	1.54689	3.91596	2.27339	2.149	4.89443	5.25014	10.7609	4.11286	7.47965	1.63567	1.86441	10.2912	4.73753	1.68479	3.71465	2.65831	1.89463	4.20214	3.31236	2.38857	4.36804	13.6143	2.43301
79423	31.9762	36.3443	10.004	46.6751	44.0378	34.4332	8.23106	66.4449	29.3572	52.9654	44.7042	39.6034	21.052	24.6022	59.1227	48.8773	24.9483	28.6105	48.2706	26.5138	45.3378	20.0527	44.8332	38.6186	26.1393
297597	169.982	199.888	207.767	199.26	211.414	213.012	234.151	204.039	234.27	251.907	227.285	237.941	234.676	209.629	207.954	243.736	197.739	185.684	186.782	272.347	228.792	245.273	264.291	211.904	223.299
363077	241.965	231.199	241.238	198.736	257.294	170.094	198.668	226.143	224.242	180.57	181.374	188	174.472	192.015	190.527	166.479	218.643	196.329	190.358	204.129	152.808	183.313	173.728	191.026	218.598
266780	8.96549	22.146	16.2094	18.1571	29.0745	12.2085	28.412	11.8848	5.68693	18.393	32.7776	11.1846	10.3522	18.5461	22.552	12.0719	22.3363	17.9612	15.7605	14.233	17.4234	3.1875	8.56828	34.1618	32.716
307855	20.926	36.2969	4.9174	7.8358	27.6416	20.8722	21.3157	13.754	10.125	11.1978	60.792	44.6548	7.54516	8.2672	42.5702	41.53	29.4049	10.0709	11.2376	36.8173	35.927	17.2912	9.35215	27.8839	10.3662
314264	22.4122	2.34799	1.30836	12.3694	1.54046	20.5777	2.34955	4.62893	15.209	18.4966	3.69837	6.59613	12.7582	9.34009	1.80631	10.2802	1.55468	1.60904	16.7068	11.5052	7.19621	13.0642	14.7515	23.3103	5.15264
408245	23.4753	6.39354	18.6965	16.808	26.7922	23.2128	17.7631	37.7653	28.1041	32.602	27.5532	20.158	16.9791	23.306	29.2964	34.9432	24.1119	30.6747	33.4238	24.2918	23.5658	19.6842	14.1545	20.1018	10.009
295211	26.0662	26.9722	4.3027	5.62755	24.519	7.03906	7.6244	6.99912	5.28505	5.68573	4.30137	1.8518	4.71702	2.03642	3.41518	7.13285	6.31128	6.30669	2.86738	1.79993	8.09221	1.76915	3.29579	7.51333	3.23361
353255	164.219	160.279	150.325	168.668	197.98	186.981	185.239	145.126	176.268	114.746	133.204	157.996	164.961	169.42	155.74	131.941	141.762	147.841	147.696	100.732	166.137	198.509	146.212	151.761	158.484
25134	2464.57	2921.88	2731.7	2829.78	3297.01	3202.06	4114.9	3292.56	2954.88	3164.64	5279.63	4801.71	5657.41	3618.39	4025.74	3495.3	4391.87	2702.35	3931.2	3877.14	3682.08	4395.86	4254.18	4836.77	5155.93
50682	14.2865	2.73893	2.25275	13.7341	5.90716	21.0646	2.82917	12.8941	9.77779	9.94985	2.53125	13.9466	14.6819	10.241	6.73	7.04291	2.19566	9.63114	15.9743	11.3561	5.45045	3.04981	21.0701	4.91343	2.72544
299907	320.791	238.861	314.021	255.701	241.29	195.165	215.325	197.063	250.353	203.162	247.202	219.246	234.964	272.053	216.554	330.588	306.83	265.799	272.847	265.209	235.402	230.278	247.542	260.275	246.824
366461	139.496	110.854	120.271	116.988	108.688	106.068	117.33	98.4358	106.11	119.616	107.437	96.156	89.0815	73.1706	123.276	137.288	81.7408	133.678	96.5176	82.8744	107.391	98.0042	75.8953	72.189	110.375
689249	44.8655	39.8661	47.0682	46.10765	47.45535	61.3518	42.38925	44.16305	45.4818	40.04705	62.54285	51.81525	53.01535	47.42075	74.96455	53.9342	55.455	55.0865	61.2521	56.3479	57.61845	44.39645	49.0903	66.4965	44.26825
690374	67.3946	84.77333333	59.82023333	72.92216667	77.66736667	76.97223333	72.34416667	53.45663333	60.8919	72.82366667	67.62506667	58.8247	67.09493333	65.78543333	59.47683333	55.0389	48.59586667	58.34903333	66.1686	43.1262	69.3312	49.76256667	86.41606667	58.54526667	50.59516667
365864	11.2506	21.1175	14.1835	21.9397	20.3132	23.9382	22.3769	28.3446	16.7381	55.2964	17.4137	23.4121	13.1826	16.4609	26.6612	44.3819	32.0606	40.5101	45.1927	36.4837	23.1617	13.8863	12.6654	49.6617	32.4009
315167	1712.4758	1671.01859	1618.39101	1525.7402	1464.2777	1526.934605	1552.40235	1483.461585	1322.24385	1253.69361	1301.36285	1283.17181	1170.45145	1095.9839	1179.621	931.67725	1152.16069	1294.95245	1217.036725	1161.13346	1337.829645	1650.5963	1201.56665	1219.17735	1237.7153
690516	32.733545	25.89862	42.032525	43.905525	56.845665	38.594185	35.476705	40.110025	30.684065	40.15463	48.53993	51.771995	39.48425	36.176125	35.58958	30.16095	43.42529	38.20958	45.265095	41.801205	29.58147	47.005095	38.66592	47.77029	47.057145
362998	734.51	831.375	716.697	838.251	740.011	920.124	1008.28	1015.14	1046.07	944.681	976.803	963.198	940.719	1088.49	951.446	860.23	932.922	977.614	979.916	1038.34	1016.59	929.058	976.117	999.384	911.927
29149	2.36377	3.55657	1.66141	3.54176	2.45872	5.6319	3.88617	10.4021	7.35602	25.3803	3.86098	12.5991	12.9688	2.53404	17.2178	4.20519	2.3934	23.5165	12.331	7.36625	20.3016	13.7881	11.2662	14.0775	17.0301
117284	6.365465	13.7974	22.9849	18.6977	8.507635	36.3469	14.76941	25.892555	18.0609	12.14437	12.989785	21.60755	13.526305	12.615185	24.89675	17.2702	20.89305	19.890575	16.2805	22.09715	38.5894	6.56794	14.443205	34.67325	18.548125
140922	2567.335	2271.345	2471.3	1999.585	2206.305	2254.03	2097.575	2449.07	2130.06	2276.645	1828.04	2052.36	1962.325	2075.975	1846.615	2099.621	1911.305	2254.475	1953.165	1941.72	2189.74	2025.78	2110.26	1721.691	1847.65
100125370	682.96	723.8065	615.7735	638.4275	595.997	820.6505	791.3505	684.3645	745.6555	787.5735	785.881	826.5695	904.47	875.101	847.084	892.7765	974.2865	779.279	800.514	804.036	848.899	790.157	919.6725	755.115	796.9315
310486	966.425	904.944	1389.06	1194.33	845.984	1538.48	1366.9	973.115	1164.95	1242.31	1545.53	1478.04	1611.16	1495.63	1263.93	941.109	1266.01	910.525	1312.63	1269.52	1455.84	1107.25	1457.75	1233.86	1217.2
116482	503.169	730.337	582.501	565.893	713.935	617.23	644.737	650.762	611.65	651.978	686.585	695.518	677.911	771.491	656.826	856.016	898.302	758.434	746.585	782.955	668.543	721.576	729.223	709.275	694.725
680476	15.1319	5.02415	3.74917	12.8866	8.15392	6.29294	3.49104	6.76742	7.59059	9.6979	9.49643	6.09816	4.2351	11.1794	9.75377	5.88375	6.00988	12.0729	3.51356	4.68005	18.0703	3.26	15.431	8.96763	7.26716
24278	3.1473	2.6579	3.80132	6.9973	16.0266	15.2512	11.979	5.00791	40.7531	4.44324	29.8302	19.3315	2.99273	17.1332	21.7802	11.8809	14.3606	10.4023	32.9419	4.54207	24.8078	6.18457	6.04531	2.89555	4.69191
315880	180.462	152.135	227.571	236.347	235.31	193.034	160.406	213.543	146.938	137.145	207.695	143.439	213.878	149.758	167.379	172.785	191.512	198.536	177.229	153.06	173.02	139.383	162.228	232.247	142.175
681211	10.8312	2.85012	6.85609	14.7642	4.49367	2.19611	1.39514	5.28986	6.60085	6.12629	12.3932	14.4905	3.08836	6.31497	29.653	4.55901	18.4862	22.0158	4.71365	7.47531	7.36277	18.8786	4.67555	4.66234	12.9665
315160	333.614	293.707	297.795	273.869	325.839	306.358	301.426	236.868	288.932	247.126	221.876	185.583	163.049	254.694	253.34	161.93	241.872	240.776	217.775	243.695	248.524	224.679	229.811	202.297	190.564
64204	240.39	188.49	246.282	239.052	239.424	106.408	164.203	105.452	141.806	137.402	105.73	166.484	188.184	146.403	187.714	115.448	115.893	168.032	124.226	131.643	102.245	140.94	92.3577	188.636	124.53
311984	193.851	157.079	186.487	238.422	160.511	359.548	316.365	379.627	273.664	389.486	354.457	476.273	496.193	302.149	429.544	342.526	361.713	343.897	360.274	337.552	351.577	371.383	358.555	424.932	451.785
114636	230.251	233.724	250.738	217.534	207.767	246.209	237.011	139.32	223.321	189.638	213.906	225.667	235.389	237.247	269.24	207.265	238.077	199.337	212.854	208.96	235.114	238.101	203.631	201.547	183.16
81826	284.929	232.685	384.974	330.673	270.522	179.694	213.25	170.168	196.821	209.929	129.643	147.11	183.002	193.476	172.306	208.957	192.183	259.28	155.791	157.357	210.46	193.587	178.039	165.629	151.343
310661	192.889	172.794	203.549	211.985	217.24	138.011	187.225	94.945	154.997	134.854	134.74	174.422	151.471	168.189	150.208	133.937	119.532	150.055	118.032	130.406	145.468	131.058	131.885	158.213	120.841
60333	67.9709	53.532	58.6286	115.218	82.2263	44.4836	37.6243	31.1181	46.1888	44.2228	45.6857	50.3113	24.5878	32.973	30.251	7.37521	43.8197	36.9126	39.738	49.9384	61.6424	37.6365	51.3874	44.794	37.5654
54227	510.815	438.489	504.408	500.247	378.461	392.085	425.949	312.946	403.885	341.437	310.301	304.744	303.992	326.046	310.506	242.361	310.385	284.964	355.464	334.59	442.107	389.026	363.725	317.36	322.831
