"id"	"X70_D0"	"X71_D0"	"X72_D0"	"X70_D4"	"X71_D4"	"X72_D4"	"X70_D7"	"X71_D7"	"X72_D7"	"X70_D28"	"X71_D28"	"X72_D28"
"ENSMMUG00000031280"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031281"	26	36	200	35	24	97	29	59	68	12	50	48
"ENSMMUG00000031282"	0	0	0	0	1	8	0	1	5	0	0	0
"ENSMMUG00000031283"	1	2	9	3	3	4	4	4	5	0	8	0
"ENSMMUG00000031284"	1279	1133	955	1241	1277	893	1180	1300	927	1014	1880	774
"ENSMMUG00000031285"	0	3	0	4	1	2	1	1	0	0	3	0
"ENSMMUG00000031286"	0	0	4	0	0	3	1	0	0	0	0	0
"ENSMMUG00000031287"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000031288"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031289"	0	0	0	1	0	0	0	3	0	0	0	0
"ENSMMUG00000031290"	2	3	1	2	1	2	2	2	0	2	2	4
"ENSMMUG00000031291"	0	1	12	0	1	0	0	2	0	0	0	0
"ENSMMUG00000031292"	76	49	76	75	40	49	59	58	69	19	42	20
"ENSMMUG00000031293"	6	4	17	11	6	3	7	7	7	1	10	0
"ENSMMUG00000031295"	0	1	0	2	1	0	1	1	5	5	0	0
"ENSMMUG00000031296"	3115	2276	1963	3373	1818	2167	2612	2374	1479	1548	2272	471
"ENSMMUG00000031297"	196	178	99	233	222	74	212	263	52	70	161	60
"ENSMMUG00000031298"	11	6	14	9	8	18	10	19	14	0	8	0
"ENSMMUG00000031299"	0	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031300"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031301"	2	1	0	3	0	0	2	1	0	0	0	0
"ENSMMUG00000031302"	118	159	224	123	120	326	129	253	238	78	168	118
"ENSMMUG00000031303"	0	0	3	1	2	0	3	1	0	0	0	0
"ENSMMUG00000031304"	9	8	10	16	6	4	12	9	1	6	7	0
"ENSMMUG00000031305"	1	1	1	1	1	0	1	0	3	0	1	0
"ENSMMUG00000031306"	0	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031307"	1	9	3	9	2	0	5	7	0	1	2	0
"ENSMMUG00000031309"	0	1	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000031310"	5	2	1	0	2	0	2	6	0	0	0	0
"ENSMMUG00000031311"	0	2	6	1	0	0	0	0	0	0	0	0
"ENSMMUG00000031312"	0	3	3	0	0	2	0	1	4	0	3	0
"ENSMMUG00000031313"	488	506	672	720	284	132	674	456	99	220	320	44
"ENSMMUG00000031315"	0	0	0	2	0	0	0	0	0	0	0	0
"ENSMMUG00000031316"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031317"	21	56	9	47	17	3	41	22	2	0	15	3
"ENSMMUG00000031318"	637	397	352	697	407	282	594	459	331	244	302	108
"ENSMMUG00000031319"	733	462	528	866	478	312	748	530	294	284	415	131
"ENSMMUG00000031320"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031321"	0	6	2	9	2	5	6	4	2	6	1	0
"ENSMMUG00000031322"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031323"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031324"	0	0	5	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031325"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031326"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031327"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031328"	0	0	7	0	3	2	2	4	2	2	5	0
"ENSMMUG00000031329"	10	10	4	21	11	1	2	2	2	0	27	12
"ENSMMUG00000031330"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031331"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031332"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031333"	0	1	0	2	0	0	0	0	4	0	0	0
"ENSMMUG00000031334"	0	1	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000031335"	2	0	19	2	1	3	3	3	4	0	2	0
"ENSMMUG00000031336"	143	397	60	106	149	41	83	191	41	71	182	56
"ENSMMUG00000031337"	159	156	95	122	90	115	112	169	55	59	156	43
"ENSMMUG00000031338"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031339"	1	0	1	0	0	0	0	2	0	0	0	0
"ENSMMUG00000031341"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031342"	0	2	6	4	6	0	1	6	5	0	1	0
"ENSMMUG00000031343"	0	0	0	0	1	0	0	0	0	0	0	0
"ENSMMUG00000031346"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031347"	7	20	3	12	11	3	10	6	1	6	21	0
"ENSMMUG00000031348"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031349"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031350"	0	2	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031351"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031352"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031353"	1	1	1	1	0	0	0	1	0	0	0	0
"ENSMMUG00000031354"	0	0	0	0	0	0	0	0	0	0	1	0
"ENSMMUG00000031355"	57	43	39	34	21	13	48	26	64	28	26	0
"ENSMMUG00000031356"	0	1	3	0	0	1	0	0	1	0	0	0
"ENSMMUG00000031357"	32	34	62	62	61	29	50	77	49	26	64	15
"ENSMMUG00000031358"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031359"	1	1	0	5	2	4	3	3	4	0	1	0
"ENSMMUG00000031360"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031361"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031362"	0	0	3	0	0	0	0	0	2	0	0	0
"ENSMMUG00000031363"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031364"	0	0	0	0	2	0	0	0	0	0	0	0
"ENSMMUG00000031365"	33	32	12	29	22	29	33	52	21	3	25	3
"ENSMMUG00000031366"	77	35	80	52	32	54	57	61	38	51	42	10
"ENSMMUG00000031367"	1	1	0	4	0	0	1	5	2	0	5	3
"ENSMMUG00000031368"	0	1	0	2	2	6	0	1	0	1	1	1
"ENSMMUG00000031369"	4	9	0	3	6	0	4	2	0	0	0	0
"ENSMMUG00000031370"	1827	1632	1268	1886	1214	1004	1575	1786	937	1253	2156	554
"ENSMMUG00000031371"	25	22	3	23	25	1	16	50	22	5	31	9
"ENSMMUG00000031372"	373	166	243	191	198	327	268	298	299	199	456	161
"ENSMMUG00000031373"	0	0	5	0	1	0	0	0	0	0	1	0
"ENSMMUG00000031374"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031375"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000031376"	0	0	2	0	2	10	1	2	1	2	2	3
"ENSMMUG00000031377"	9	10	11	15	4	11	22	10	8	2	11	4
"ENSMMUG00000031378"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000031379"	0	0	4	0	0	8	2	0	0	0	0	0
"ENSMMUG00000031380"	1	0	0	0	2	0	0	0	0	0	0	0
"ENSMMUG00000031381"	0	0	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000031382"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031383"	3	1	8	3	1	1	0	2	0	1	0	0
"ENSMMUG00000031384"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031385"	5	4	6	1	5	5	2	3	6	5	2	3
"ENSMMUG00000031386"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031387"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031388"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031389"	133	229	97	91	243	103	115	228	80	61	267	33
"ENSMMUG00000031390"	17	6	48	21	7	82	12	18	31	8	13	16
"ENSMMUG00000031391"	146	118	225	85	84	163	72	82	150	70	134	90
"ENSMMUG00000031392"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031393"	34	106	0	29	47	2	55	111	13	6	22	0
"ENSMMUG00000031394"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031395"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031396"	8	8	0	4	7	0	11	6	0	8	3	0
"ENSMMUG00000031397"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031398"	0	3	0	1	0	0	0	2	9	0	0	0
"ENSMMUG00000031399"	0	0	3	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031400"	20	25	25	27	22	44	38	27	34	13	31	43
"ENSMMUG00000031401"	0	2	1	0	1	0	1	0	0	0	0	1
"ENSMMUG00000031402"	1	0	7	5	0	0	12	1	2	5	8	0
"ENSMMUG00000031403"	18	15	22	15	9	14	21	10	15	7	14	0
"ENSMMUG00000031404"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031405"	0	0	8	3	0	2	1	1	2	2	1	0
"ENSMMUG00000031406"	6	7	7	9	1	1	7	6	2	0	3	0
"ENSMMUG00000031407"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031408"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031409"	0	1	0	1	0	0	3	3	0	0	0	0
"ENSMMUG00000031410"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031411"	1	1	0	0	1	0	3	2	0	0	0	7
"ENSMMUG00000031412"	1	0	4	1	0	0	0	0	0	0	0	0
"ENSMMUG00000031413"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031414"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031415"	47	47	583	29	58	715	32	44	523	45	61	368
"ENSMMUG00000031416"	0	0	2	1	0	0	0	0	0	0	0	0
"ENSMMUG00000031417"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031418"	0	0	1	2	0	0	0	0	0	0	1	0
"ENSMMUG00000031419"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031420"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031421"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031422"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031423"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031424"	0	1	1	1	0	3	0	1	1	4	2	0
"ENSMMUG00000031425"	0	0	0	0	0	0	3	1	0	0	1	0
"ENSMMUG00000031426"	0	0	9	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031427"	283	192	175	242	196	196	204	191	135	175	285	100
"ENSMMUG00000031428"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031429"	0	0	0	0	0	2	0	0	1	0	0	1
"ENSMMUG00000031430"	46	45	16	50	43	40	62	127	38	47	40	8
"ENSMMUG00000031431"	0	0	22	3	1	4	4	6	3	0	2	0
"ENSMMUG00000031432"	0	0	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000031435"	4	0	1	3	0	3	4	2	0	1	0	0
"ENSMMUG00000031436"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031437"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031438"	1019	792	631	977	785	666	1236	1098	702	353	691	234
"ENSMMUG00000031439"	10	24	18	21	29	27	24	26	13	11	15	0
"ENSMMUG00000031440"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031441"	9	16	6	7	3	3	16	9	6	6	10	6
"ENSMMUG00000031442"	0	0	3	5	1	0	1	0	1	1	0	0
"ENSMMUG00000031444"	0	1	1	3	0	0	0	0	0	0	0	0
"ENSMMUG00000031445"	43	31	25	39	35	36	38	17	29	6	30	0
"ENSMMUG00000031446"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000031447"	27	33	12	41	20	4	25	52	3	5	37	1
"ENSMMUG00000031448"	0	0	0	0	0	0	3	0	0	0	0	0
"ENSMMUG00000031449"	9	6	7	1	5	8	3	4	9	2	11	0
"ENSMMUG00000031450"	1	0	0	0	0	1	1	0	0	0	0	0
"ENSMMUG00000031451"	229	177	352	249	152	317	150	246	313	72	221	92
"ENSMMUG00000031452"	58	42	49	52	44	24	101	214	44	2	27	0
"ENSMMUG00000031453"	11	11	9	11	8	11	9	38	12	12	19	2
"ENSMMUG00000031454"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031455"	0	0	2	0	0	1	0	0	1	0	0	0
"ENSMMUG00000031456"	0	3	0	7	0	0	1	2	3	0	1	3
"ENSMMUG00000031457"	1	7	0	4	2	0	4	4	0	0	0	0
"ENSMMUG00000031458"	0	2	2	2	0	1	2	0	0	0	1	4
"ENSMMUG00000031459"	44	86	68	115	80	39	61	48	49	43	54	9
"ENSMMUG00000031462"	1	0	1	0	2	1	0	1	1	0	0	0
"ENSMMUG00000031463"	9	7	25	7	12	20	11	15	23	11	21	18
"ENSMMUG00000031464"	1	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000031465"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031466"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031467"	3	0	7	1	7	0	3	2	0	0	5	0
"ENSMMUG00000031468"	3	1	0	0	0	1	0	0	0	0	0	0
"ENSMMUG00000031469"	0	0	4	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031470"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031471"	0	0	0	0	0	3	0	0	0	0	0	0
"ENSMMUG00000031472"	0	0	2	0	0	0	0	1	0	0	0	0
"ENSMMUG00000031473"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031474"	0	2	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031475"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031476"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031477"	5	9	1	10	0	4	1	1	0	1	1	0
"ENSMMUG00000031478"	15	54	16	65	16	4	35	20	11	1	20	0
"ENSMMUG00000031479"	0	1	2	0	0	0	1	0	0	0	0	0
"ENSMMUG00000031480"	4	2	5	4	0	3	1	2	1	0	5	0
"ENSMMUG00000031481"	58	39	9	52	31	28	68	53	33	51	41	5
"ENSMMUG00000031482"	992	1363	327	1103	833	306	1283	1115	396	807	1313	284
"ENSMMUG00000031483"	2438	2089	1630	2223	1714	1767	1726	1752	1423	1230	2174	1070
"ENSMMUG00000031484"	13	11	8	14	12	0	9	9	3	7	16	8
"ENSMMUG00000031485"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031486"	8	7	14	3	7	11	4	11	5	0	9	0
"ENSMMUG00000031487"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031488"	0	3	1	0	5	3	6	2	1	0	13	0
"ENSMMUG00000031489"	1	0	0	1	1	1	2	1	1	2	3	1
"ENSMMUG00000031490"	0	0	1	0	0	0	2	0	0	0	0	0
"ENSMMUG00000031491"	2626	3787	1890	2517	2649	2464	2965	3536	1972	1912	3531	1445
"ENSMMUG00000031492"	1	2	5	0	0	1	0	0	5	0	0	0
"ENSMMUG00000031493"	275	262	206	232	241	307	237	341	270	125	378	168
"ENSMMUG00000031494"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031495"	29	34	19	25	30	24	18	19	17	12	46	6
"ENSMMUG00000031496"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031497"	112	110	68	80	50	80	100	87	23	54	80	29
"ENSMMUG00000031498"	6	0	2	0	1	0	3	2	6	0	0	0
"ENSMMUG00000031499"	133	73	101	161	55	87	148	112	85	93	91	24
"ENSMMUG00000031500"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031501"	3	7	2	5	0	7	2	3	0	1	1	0
"ENSMMUG00000031502"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031503"	0	3	9	2	4	10	2	5	1	2	0	0
"ENSMMUG00000031504"	4	7	2	6	10	8	17	11	11	5	4	0
"ENSMMUG00000031505"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031506"	0	0	0	0	1	0	0	0	0	0	0	0
"ENSMMUG00000031507"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031508"	16	16	22	24	20	29	8	27	15	2	16	6
"ENSMMUG00000031509"	5	3	10	2	3	34	0	2	16	0	2	9
"ENSMMUG00000031510"	0	0	10	0	0	12	2	1	9	0	4	0
"ENSMMUG00000031511"	0	0	0	0	0	0	0	0	0	0	3	0
"ENSMMUG00000031512"	811	656	362	534	570	442	478	523	358	332	818	210
"ENSMMUG00000031513"	1	1	0	1	1	0	0	1	0	0	0	0
"ENSMMUG00000031514"	0	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000031515"	4	3	0	3	0	0	2	3	0	0	0	1
"ENSMMUG00000031516"	0	0	0	0	1	0	1	1	0	0	0	0
"ENSMMUG00000031517"	1	4	4	0	1	0	3	4	0	0	0	1
"ENSMMUG00000031518"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031519"	31	124	37	251	99	26	60	77	23	22	36	50
"ENSMMUG00000031520"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031521"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031522"	0	2	4	8	0	0	0	2	0	0	0	0
"ENSMMUG00000031523"	0	0	5	0	2	0	1	0	0	0	2	0
"ENSMMUG00000031524"	2	0	0	3	0	0	0	0	0	0	0	0
"ENSMMUG00000031525"	0	0	0	0	0	4	0	0	0	0	0	0
"ENSMMUG00000031526"	1829	1157	825	1537	1311	878	1280	1230	614	801	1537	287
"ENSMMUG00000031527"	0	0	7	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031528"	0	0	4	0	0	0	0	1	0	0	4	0
"ENSMMUG00000031529"	0	0	0	0	0	0	0	1	4	0	0	0
"ENSMMUG00000031530"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000031531"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031532"	2	9	10	2	2	30	6	4	21	4	6	12
"ENSMMUG00000031533"	3	0	4	2	0	2	1	0	0	1	0	0
"ENSMMUG00000031534"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031535"	2	12	4	18	2	0	4	4	0	4	3	0
"ENSMMUG00000031537"	0	0	0	0	0	0	0	1	1	0	2	0
"ENSMMUG00000031539"	66	108	28	65	28	11	87	31	4	21	10	8
"ENSMMUG00000031540"	143	215	115	96	162	101	117	77	117	43	213	54
"ENSMMUG00000031541"	1	3	7	5	2	1	1	1	7	0	3	9
"ENSMMUG00000031542"	10	13	28	4	11	35	3	12	18	0	9	5
"ENSMMUG00000031543"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031544"	0	1	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031545"	10	8	3	12	3	0	12	6	3	2	0	3
"ENSMMUG00000031546"	0	0	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000031547"	4	4	0	1	2	0	2	8	0	0	5	0
"ENSMMUG00000031548"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031549"	3	8	20	8	4	12	3	7	8	4	12	0
"ENSMMUG00000031550"	1	0	0	0	1	1	0	2	1	0	0	0
"ENSMMUG00000031551"	0	1	0	0	0	0	0	1	0	3	0	0
"ENSMMUG00000031552"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031554"	0	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000031555"	2	1	3	1	2	2	4	2	1	1	2	1
"ENSMMUG00000031556"	0	2	0	1	0	0	0	1	0	0	0	0
"ENSMMUG00000031557"	0	0	1	0	0	1	0	0	2	0	0	0
"ENSMMUG00000031558"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031559"	2	10	3	3	1	1	1	5	5	6	4	0
"ENSMMUG00000031560"	0	0	3	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031562"	7	9	16	13	6	7	12	11	6	0	8	3
"ENSMMUG00000031563"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031564"	0	0	0	2	4	0	1	2	0	2	2	0
"ENSMMUG00000031565"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031566"	0	4	3	0	3	2	0	1	0	0	7	0
"ENSMMUG00000031567"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031568"	0	1	7	2	1	0	1	0	0	0	0	0
"ENSMMUG00000031569"	5	3	0	1	2	4	0	0	0	0	1	0
"ENSMMUG00000031570"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031571"	7	3	3	5	3	17	1	1	6	1	5	0
"ENSMMUG00000031572"	314	438	407	749	509	326	287	616	341	150	393	169
"ENSMMUG00000031573"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031574"	106	78	79	98	97	88	114	78	49	102	150	66
"ENSMMUG00000031575"	2	1	2	1	2	0	3	0	0	0	1	4
"ENSMMUG00000031576"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000031577"	0	0	0	1	0	0	0	0	0	0	0	0
"ENSMMUG00000031578"	2	0	2	4	4	0	1	1	1	1	8	0
"ENSMMUG00000031579"	0	0	0	1	0	1	0	1	5	0	1	0
"ENSMMUG00000031580"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031581"	0	2	0	1	0	1	3	0	0	0	0	0
"ENSMMUG00000031582"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031583"	3	2	1	3	5	0	2	1	0	1	7	0
"ENSMMUG00000031584"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031585"	65	41	28	76	35	39	63	53	34	16	40	16
"ENSMMUG00000031586"	4	3	3	4	0	0	5	1	0	0	4	0
"ENSMMUG00000031587"	0	0	13	0	0	13	0	1	21	0	2	6
"ENSMMUG00000031588"	0	0	4	0	0	0	1	0	0	0	0	0
"ENSMMUG00000031589"	145	46	47	93	79	42	123	76	46	103	93	44
"ENSMMUG00000031590"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031591"	15	12	17	17	21	35	26	12	20	26	51	7
"ENSMMUG00000031592"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031593"	87	86	66	90	71	56	86	89	70	57	51	26
"ENSMMUG00000031594"	22	12	19	19	22	10	29	27	6	5	4	0
"ENSMMUG00000031595"	0	2	8	2	1	0	1	0	2	0	3	0
"ENSMMUG00000031596"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031597"	0	1	0	0	0	0	1	1	0	0	1	0
"ENSMMUG00000031598"	0	0	0	0	0	0	0	1	4	0	0	0
"ENSMMUG00000031599"	595	1062	233	585	617	188	630	993	201	320	705	156
"ENSMMUG00000031600"	0	0	1	0	0	0	0	0	1	0	1	0
"ENSMMUG00000031601"	0	6	0	0	0	0	3	1	0	0	0	0
"ENSMMUG00000031602"	0	3	0	1	0	0	1	0	0	0	0	0
"ENSMMUG00000031603"	0	0	0	0	0	0	0	0	0	0	1	0
"ENSMMUG00000031604"	0	1	0	0	0	0	0	0	0	2	0	0
"ENSMMUG00000031605"	1	20	1	8	4	17	5	13	4	0	4	0
"ENSMMUG00000031606"	2	0	0	1	0	2	1	0	0	0	0	0
"ENSMMUG00000031607"	0	0	0	0	1	0	1	0	0	0	0	0
"ENSMMUG00000031608"	3	4	2	7	0	3	1	5	0	4	5	0
"ENSMMUG00000031609"	0	0	0	1	1	0	1	0	1	0	4	0
"ENSMMUG00000031610"	125	110	70	132	111	107	161	171	90	69	97	39
"ENSMMUG00000031611"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031612"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031613"	239	108	136	185	88	139	185	173	125	139	188	147
"ENSMMUG00000031614"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031615"	287	450	176	422	283	176	304	290	189	171	325	127
"ENSMMUG00000031616"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031617"	12	19	38	44	28	18	16	39	15	8	18	0
"ENSMMUG00000031618"	1	0	4	0	0	0	1	2	4	0	0	0
"ENSMMUG00000031619"	1	8	5	6	12	1	9	7	0	5	8	0
"ENSMMUG00000031621"	0	0	0	0	0	0	2	0	0	0	0	0
"ENSMMUG00000031622"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031623"	0	0	1	0	0	6	0	0	1	0	0	0
"ENSMMUG00000031624"	1	6	0	4	0	0	5	0	0	0	1	0
"ENSMMUG00000031625"	0	1	0	0	0	0	1	1	3	0	0	0
"ENSMMUG00000031626"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031627"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031628"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031629"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031630"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031631"	3	0	0	1	0	0	1	0	2	1	0	0
"ENSMMUG00000031632"	0	1	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031633"	1	4	1	0	0	0	0	1	0	1	3	0
"ENSMMUG00000031634"	0	0	0	0	0	0	0	0	3	0	0	0
"ENSMMUG00000031635"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031636"	0	1	4	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031637"	0	0	0	0	1	0	1	0	0	0	0	0
"ENSMMUG00000031638"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031639"	2	3	0	5	2	0	3	0	2	0	0	0
"ENSMMUG00000031640"	1	1	2	0	0	3	2	1	2	0	0	0
"ENSMMUG00000031641"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031642"	2	2	5	1	0	0	2	1	0	0	1	2
"ENSMMUG00000031643"	0	0	0	0	0	0	1	0	0	0	2	0
"ENSMMUG00000031644"	10	2	8	9	3	4	2	13	5	1	2	1
"ENSMMUG00000031645"	64	50	65	61	60	66	73	80	58	124	148	88
"ENSMMUG00000031646"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031648"	3	10	5	4	1	2	5	2	10	0	0	0
"ENSMMUG00000031649"	21	18	67	34	16	51	27	27	31	0	3	21
"ENSMMUG00000031650"	2	5	0	7	6	0	8	6	0	10	12	0
"ENSMMUG00000031651"	0	0	1	1	3	0	5	0	0	0	0	2
"ENSMMUG00000031652"	166	174	84	217	150	82	153	103	32	110	189	109
"ENSMMUG00000031653"	0	0	2	1	0	0	0	1	0	0	0	0
"ENSMMUG00000031654"	1	3	0	5	4	0	1	0	0	2	5	0
"ENSMMUG00000031655"	0	0	0	3	1	1	2	1	3	0	0	0
"ENSMMUG00000031657"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000031658"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000031659"	0	1	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000031660"	0	0	1	0	0	0	0	0	0	0	0	0
